NPU,Movimento,Start,End
663403,A13,2016-07-13 15:43:08,2016-07-13 15:43:13
663403,A3,2016-07-13 15:43:14,2016-07-13 15:43:16
663403,A4,2016-07-13 15:43:17,2016-07-14 14:45:30
663403,A5,2016-07-14 14:45:30,2016-07-14 14:45:34
663403,A12,2016-07-14 14:45:34,2016-07-14 14:45:38
663403,A13,2016-07-14 14:45:39,2016-07-14 14:45:45
663403,A34,2016-07-14 14:45:46,2016-09-02 15:57:50
663403,A35,2016-09-02 15:57:51,2016-09-05 16:12:14
663403,A14,2016-09-05 16:12:18,2016-09-05 16:12:27
663403,A10,2016-09-05 16:12:28,2016-09-05 16:12:28
661810,A1,2016-06-09 17:01:46,2016-06-09 17:02:34
661810,A2,2016-06-09 17:02:35,2016-06-09 17:02:46
661810,A3,2016-06-09 17:02:47,2016-08-22 14:49:19
661810,A4,2016-08-22 14:49:20,2016-08-22 14:50:14
661810,A5,2016-08-22 14:50:15,2016-08-22 14:50:21
661810,A6,2016-08-22 14:50:22,2016-08-22 14:50:28
661810,A7,2016-08-22 14:50:30,2016-09-01 19:33:34
661810,A8,2016-09-02 18:32:39,2016-09-02 18:32:39
661810,A9,2016-09-05 17:03:45,2016-09-05 17:04:35
661810,A12,2016-09-05 17:04:37,2016-09-15 15:23:47
661810,A13,2016-09-15 15:23:49,2016-09-15 15:23:54
661810,A14,2016-09-15 15:23:55,2016-09-15 15:23:59
661810,A10,2016-09-15 15:24:01,2016-10-05 16:24:30
661810,A14,2016-10-05 16:24:31,2016-10-05 16:24:35
661810,A6,2016-10-05 16:24:36,2016-10-05 16:24:39
661810,A22,2016-10-05 16:24:40,2016-10-07 18:22:36
661810,A23,2016-10-10 08:44:52,2016-10-10 08:46:16
661810,A9,2016-10-10 16:13:09,2016-10-10 16:13:32
661810,A10,2016-10-10 16:13:33,2016-10-10 16:13:33
663317,A1,2016-06-09 17:03:46,2016-06-09 17:06:14
663317,A2,2016-06-09 17:06:16,2016-06-09 17:06:21
663317,A3,2016-06-09 17:06:22,2016-06-09 18:17:31
663317,A4,2016-06-09 18:17:31,2016-06-09 18:17:34
663317,A5,2016-06-09 18:17:34,2016-06-09 18:17:39
663317,A6,2016-06-09 18:17:39,2016-06-09 18:17:43
663317,A22,2016-06-10 15:00:19,2016-06-10 15:00:57
663317,A23,2016-07-02 09:02:45,2016-07-02 09:14:07
663317,A9,2016-07-02 09:14:11,2016-07-02 09:14:17
663317,A14,2016-07-02 09:14:17,2016-08-18 14:17:05
663317,A12,2016-08-18 14:17:06,2016-08-18 14:17:09
663317,A13,2016-08-18 14:17:10,2016-08-18 14:17:17
663317,A3,2016-08-18 14:17:18,2016-08-18 18:03:51
663317,A4,2016-08-18 18:03:51,2016-08-18 18:04:30
663317,A5,2016-08-18 18:04:31,2016-08-18 18:04:36
663317,A6,2016-08-18 18:04:37,2016-08-18 18:04:40
663317,A7,2017-01-09 13:28:38,2017-01-09 13:31:37
663317,A8,2017-01-09 20:14:58,2017-01-09 20:35:55
663317,A9,2017-01-09 20:35:57,2017-01-09 20:36:11
663317,A12,2017-01-09 20:36:12,2017-01-26 17:38:48
663317,A13,2017-01-26 17:38:50,2017-01-26 17:38:56
663317,A34,2017-01-26 17:38:57,2017-03-27 18:30:13
663317,A35,2017-03-27 18:30:14,2017-03-27 18:31:13
663317,A14,2017-03-27 18:31:17,2017-03-27 18:31:23
663317,A10,2017-03-27 18:31:25,2017-03-27 18:31:25
661941,A1,2016-06-09 17:03:51,2016-06-09 17:06:05
661941,A2,2016-06-09 17:06:06,2016-06-09 17:06:16
661941,A3,2016-06-09 17:06:17,2016-08-29 13:41:21
661941,A4,2016-08-29 13:41:22,2016-08-29 13:42:18
661941,A11,2016-08-29 13:42:18,2016-08-29 13:46:11
661941,A5,2016-08-29 13:46:12,2016-08-29 13:46:16
661941,A3,2016-08-29 13:46:17,2016-09-01 18:49:18
661941,A4,2016-09-01 18:49:18,2016-09-01 18:49:21
661941,A5,2016-09-01 18:49:22,2016-09-01 18:49:26
661941,A6,2016-09-01 18:49:27,2016-09-01 18:49:30
661941,A22,2016-09-01 18:49:31,2016-09-08 17:19:48
661941,A23,2016-09-09 15:58:28,2016-09-09 15:58:29
661941,A9,2016-09-12 15:29:42,2016-09-12 15:30:03
661941,A3,2016-09-12 15:30:04,2016-09-12 15:30:06
661941,A11,2016-09-12 15:30:07,2016-09-12 18:14:27
661941,A5,2016-09-12 18:14:27,2016-09-12 18:14:33
661941,A12,2016-09-12 18:14:34,2016-09-12 18:14:41
661941,A13,2016-09-12 18:14:42,2016-09-12 18:14:46
661941,A3,2016-09-12 18:14:47,2016-09-12 18:14:50
661941,A4,2016-09-12 18:14:51,2016-09-12 18:16:25
661941,A11,2016-09-12 18:16:26,2016-09-12 18:18:03
661941,A5,2016-09-12 18:18:03,2016-09-12 18:18:07
661941,A12,2016-09-12 18:18:08,2016-09-19 13:47:34
661941,A13,2016-09-19 13:47:37,2016-09-19 13:47:44
661941,A3,2016-09-19 13:47:45,2016-11-22 14:03:14
661941,A4,2016-11-22 14:03:14,2016-11-22 14:04:24
661941,A5,2016-11-22 14:04:25,2016-11-22 14:04:31
661941,A6,2016-11-22 14:04:32,2016-11-22 14:04:37
661941,A7,2016-11-22 14:04:39,2016-11-22 17:43:48
661941,A8,2016-11-22 18:30:34,2016-11-22 18:56:35
661941,A9,2016-11-24 17:58:59,2016-11-24 17:59:04
661941,A10,2016-11-24 17:59:05,2017-01-03 14:06:46
661941,A14,2017-01-03 14:06:47,2017-01-03 14:06:53
661941,A14,2017-01-03 14:07:35,2017-01-03 14:07:43
661941,A6,2017-01-03 14:07:44,2017-01-03 14:07:49
661941,A22,2017-01-03 14:07:50,2017-01-19 17:14:04
661941,A23,2017-01-20 15:05:04,2017-01-20 15:08:11
661941,A9,2017-01-20 15:08:14,2017-01-20 16:41:15
661941,A14,2017-01-20 16:41:15,2017-01-20 18:09:00
661941,A14,2017-01-23 13:25:31,2017-01-23 13:26:07
661941,A38,2017-01-23 13:26:08,2017-01-23 13:29:39
661941,A39,2017-01-26 17:50:36,2017-01-26 17:52:42
661941,A14,2017-01-26 17:52:43,2017-01-26 18:48:54
661941,A14,2017-01-26 18:48:04,2017-01-26 18:48:09
661941,A10,2017-01-26 18:48:55,2017-01-26 18:48:55
663057,A1,2016-06-09 17:04:19,2016-06-09 17:05:08
663057,A2,2016-06-09 17:05:09,2016-06-09 17:05:17
663057,A6,2016-06-09 17:05:17,2016-06-09 17:05:24
663057,A7,2016-06-21 13:45:24,2016-06-21 13:46:29
663057,A8,2016-06-21 16:56:18,2016-06-21 16:56:19
663057,A9,2016-07-01 18:25:16,2016-07-01 18:25:19
663057,A10,2016-07-01 18:25:21,2017-01-30 18:45:33
663057,A14,2017-01-30 18:45:34,2017-01-30 18:45:40
663057,A14,2017-01-30 18:46:38,2017-01-30 18:46:45
663057,A12,2017-01-30 18:46:46,2017-01-30 18:46:51
663057,A13,2017-01-30 18:46:52,2017-01-30 18:47:57
663057,A3,2017-01-30 18:47:58,2017-01-30 18:48:01
663057,A11,2017-01-30 18:48:02,2017-01-30 18:48:37
663057,A5,2017-01-30 18:48:38,2017-01-30 18:48:43
663057,A14,2017-01-30 18:48:44,2017-01-30 18:48:49
663057,A14,2017-01-30 18:49:14,2017-01-30 18:49:18
663057,A10,2017-01-30 18:49:19,2017-01-30 18:49:19
662108,A1,2016-06-09 17:06:58,2016-06-09 17:09:53
662108,A2,2016-06-09 17:09:55,2016-06-09 17:09:59
662108,A3,2016-06-09 17:10:00,2016-08-31 15:34:37
662108,A4,2016-08-31 15:34:38,2016-08-31 15:38:26
662108,A5,2016-08-31 15:38:27,2016-08-31 15:38:34
662108,A6,2016-08-31 15:38:35,2016-08-31 15:38:42
662108,A7,2016-08-31 15:38:43,2016-12-12 09:11:39
662108,A8,2016-12-15 16:54:07,2016-12-15 16:56:22
662108,A9,2016-12-16 14:04:16,2016-12-16 14:04:21
662108,A34,2016-12-16 14:04:22,2017-02-14 15:09:08
662108,A12,2017-02-14 15:09:10,2017-02-14 15:09:10
662108,A13,2017-02-14 17:30:35,2017-02-14 17:30:40
662108,A17,2017-02-14 17:30:41,2017-03-03 14:51:45
662108,A6,2017-03-03 14:51:45,2017-03-03 14:51:51
662108,A14,2017-03-03 14:51:52,2017-03-03 14:51:59
662108,A41,2017-03-03 14:52:01,2017-03-03 17:16:00
662108,A41,2017-03-03 16:08:49,2017-03-03 16:10:31
662108,A41,2017-03-03 16:11:46,2017-03-03 16:13:00
662108,A41,2017-03-03 17:09:52,2017-03-03 17:11:27
662108,A41,2017-03-03 17:12:03,2017-03-03 17:13:38
662108,A42,2017-03-03 17:16:02,2017-04-03 09:35:08
662108,A43,2017-04-04 15:00:54,2017-04-04 15:00:57
662108,A44,2017-04-04 15:00:58,2017-04-04 15:01:01
662108,A10,2017-04-04 15:01:03,2017-04-04 15:01:03
663465,A1,2016-06-09 17:16:22,2016-06-09 17:17:19
663465,A2,2016-06-09 17:17:20,2016-06-09 17:17:42
663465,A3,2016-06-09 17:17:43,2016-10-21 18:20:24
663465,A4,2016-10-21 18:20:25,2016-10-21 18:21:01
663465,A11,2016-10-21 18:21:02,2016-10-21 18:23:39
663465,A4,2016-10-21 18:23:40,2016-10-21 18:26:09
663465,A11,2016-10-21 18:26:09,2016-11-08 16:55:04
663465,A5,2016-11-08 16:55:05,2016-11-08 16:55:14
663465,A12,2016-11-08 16:55:15,2016-11-08 16:59:43
663465,A13,2016-11-08 16:59:45,2016-11-08 17:01:14
663465,A3,2016-11-08 17:01:14,2016-11-08 17:01:17
663465,A4,2016-11-08 17:01:17,2016-11-08 17:03:18
663465,A5,2016-11-08 17:03:18,2016-11-08 17:03:23
663465,A12,2016-11-08 17:03:24,2016-11-08 17:05:22
663465,A13,2016-11-08 17:05:24,2016-11-08 17:05:37
663465,A3,2016-11-08 17:05:38,2016-12-13 15:44:07
663465,A4,2016-12-13 15:44:08,2016-12-13 15:44:11
663465,A5,2016-12-13 15:44:12,2016-12-13 15:44:16
663465,A12,2016-12-13 15:44:17,2016-12-13 15:45:50
663465,A33,2016-12-13 15:45:52,2016-12-13 15:46:03
663465,A13,2016-12-13 15:46:04,2016-12-13 15:48:07
663465,A32,2016-12-13 15:48:08,2017-01-06 15:43:17
663465,A3,2017-01-06 15:43:18,2017-01-24 18:28:37
663465,A4,2017-01-24 18:28:38,2017-01-24 18:31:02
663465,A5,2017-01-24 18:31:02,2017-01-24 18:33:22
663465,A6,2017-01-24 18:33:22,2017-01-24 18:33:27
663465,A7,2017-01-24 18:33:28,2017-01-25 15:17:25
663465,A8,2017-02-01 17:47:29,2017-02-01 17:54:44
663465,A9,2017-02-01 17:54:46,2017-02-05 15:49:42
663465,A10,2017-02-05 15:49:43,2017-02-05 15:49:43
664229,A1,2016-06-09 17:18:20,2016-06-09 17:19:22
664229,A2,2016-06-09 17:19:24,2016-06-09 17:19:28
664229,A3,2016-06-09 17:19:30,2016-07-29 15:31:03
664229,A4,2016-07-29 15:31:04,2016-07-29 15:32:35
664229,A5,2016-07-29 15:32:36,2016-07-29 15:32:46
664229,A12,2016-07-29 15:32:47,2016-07-29 15:52:47
664229,A13,2016-07-29 15:52:49,2016-07-29 15:52:54
664229,A17,2016-07-29 15:52:54,2016-09-09 15:23:03
664229,A6,2016-09-09 15:23:03,2016-09-09 15:23:08
664229,A7,2016-09-09 15:23:10,2016-09-09 15:34:46
664229,A8,2016-09-09 15:42:10,2016-09-09 15:43:14
664229,A9,2016-09-09 15:43:16,2016-09-09 15:44:10
664229,A14,2016-09-09 15:44:10,2016-09-09 15:47:17
664229,A12,2016-09-09 15:47:18,2016-09-09 18:15:24
664229,A13,2016-09-09 18:15:26,2016-09-09 18:15:31
664229,A17,2016-09-09 18:15:32,2016-10-03 17:59:42
664229,A6,2016-10-03 17:59:43,2016-10-03 17:59:46
664229,A7,2016-10-03 17:59:48,2016-10-03 18:19:13
664229,A8,2016-10-03 21:12:54,2016-10-03 21:14:05
664229,A9,2016-10-03 21:14:08,2016-10-04 10:34:30
664229,A12,2016-10-04 10:34:32,2016-10-04 15:07:40
664229,A13,2016-10-04 15:07:42,2016-10-04 15:08:02
664229,A14,2016-10-04 15:08:03,2016-10-04 15:08:08
664229,A10,2016-10-04 15:08:09,2016-10-04 15:08:09
663624,A1,2016-06-09 17:18:50,2016-06-09 17:20:14
663624,A2,2016-06-09 17:20:16,2016-06-09 17:20:22
663624,A3,2016-06-09 17:20:22,2016-10-21 17:41:26
663624,A4,2016-10-21 17:41:26,2016-10-21 17:42:03
663624,A5,2016-10-21 17:42:04,2016-10-21 17:42:09
663624,A6,2016-10-21 17:42:10,2016-10-21 17:42:14
663624,A7,2016-10-21 17:42:15,2016-10-21 18:26:46
663624,A8,2016-10-21 18:40:14,2016-10-21 18:43:14
663624,A9,2016-10-21 18:43:17,2016-10-25 14:00:42
663624,A20,2016-10-25 14:00:42,2016-10-27 14:19:22
663624,A21,2016-10-31 09:04:45,2016-10-31 09:04:47
663624,A6,2016-10-31 09:04:48,2016-10-31 09:04:51
663624,A22,2016-10-31 09:04:53,2017-01-16 10:57:55
663624,A23,2017-01-16 15:25:29,2017-01-16 15:27:04
663624,A9,2017-01-18 07:59:09,2017-01-18 07:59:28
663624,A12,2017-01-18 07:59:29,2017-01-20 08:28:53
663624,A13,2017-01-20 08:28:55,2017-01-20 08:29:10
663624,A17,2017-01-20 08:29:11,2017-01-24 07:57:56
663624,A6,2017-01-24 07:57:57,2017-01-24 07:58:00
663624,A22,2017-01-24 07:58:02,2017-04-03 12:25:25
663624,A23,2017-04-04 08:55:04,2017-04-04 08:56:25
663624,A9,2017-04-05 07:54:00,2017-04-06 10:29:42
663624,A10,2017-04-06 10:29:44,2017-04-06 10:29:44
662455,A1,2016-06-09 17:20:30,2016-06-09 17:20:37
662455,A2,2016-06-09 17:20:37,2016-06-09 17:20:41
662455,A6,2016-06-09 17:20:42,2016-06-09 17:20:45
662455,A18,2016-06-09 17:20:47,2016-06-17 11:10:15
662455,A19,2016-06-17 14:56:04,2016-06-17 14:56:04
662455,A9,2016-06-17 15:03:56,2016-06-17 15:04:02
662455,A3,2016-06-17 15:04:02,2016-06-17 15:04:05
662455,A11,2016-06-17 15:04:06,2016-06-17 15:04:45
662455,A5,2016-06-17 15:04:46,2016-06-17 15:04:50
662455,A6,2016-06-17 15:04:51,2016-06-17 15:04:54
662455,A22,2016-06-17 15:04:55,2016-06-17 15:05:19
662455,A9,2016-06-17 15:05:23,2016-06-17 15:05:28
662455,A20,2016-06-17 15:05:29,2016-06-20 13:09:12
662455,A21,2016-06-21 08:43:26,2016-06-21 08:43:30
662455,A6,2016-06-21 08:43:31,2016-06-21 08:45:31
662455,A22,2016-06-21 08:45:32,2016-06-27 11:01:30
662455,A23,2016-07-12 11:57:36,2016-07-12 12:00:08
662455,A9,2016-07-12 12:00:11,2016-07-12 12:00:16
662455,A12,2016-07-12 12:00:17,2016-07-14 08:10:22
662455,A13,2016-07-14 08:10:23,2016-07-14 08:10:27
662455,A3,2016-07-14 08:10:28,2016-07-14 08:10:30
662455,A11,2016-07-14 08:10:30,2016-07-14 08:11:02
662455,A5,2016-07-14 08:11:03,2016-07-14 08:11:08
662455,A12,2016-07-14 08:11:09,2016-07-14 08:13:07
662455,A13,2016-07-14 08:13:09,2016-07-14 08:13:17
662455,A3,2016-07-14 08:13:18,2016-09-21 10:19:58
662455,A4,2016-09-21 10:19:59,2016-09-21 10:44:53
662455,A5,2016-09-21 10:44:54,2016-09-21 10:45:07
662455,A3,2016-09-21 10:45:07,2016-12-19 10:24:36
662455,A4,2016-12-19 10:24:38,2016-12-19 10:29:57
662455,A5,2016-12-19 10:29:58,2016-12-19 10:30:04
662455,A6,2016-12-19 10:30:04,2016-12-19 10:31:49
662455,A7,2016-12-19 10:31:50,2016-12-19 10:33:07
662455,A8,2016-12-20 09:45:08,2016-12-20 09:50:47
662455,A9,2016-12-20 09:50:50,2016-12-20 09:51:00
662455,A14,2016-12-20 09:51:01,2016-12-20 10:51:49
662455,A14,2016-12-20 10:45:02,2016-12-20 10:45:07
662455,A10,2016-12-20 10:51:50,2017-01-18 12:15:15
662455,A14,2017-01-18 12:15:17,2017-01-18 12:15:30
662455,A14,2017-01-18 12:44:11,2017-01-18 12:44:18
662455,A36,2017-01-18 12:44:19,2017-01-19 07:49:46
662455,A37,2017-01-19 07:49:47,2017-01-20 08:11:33
662455,A14,2017-01-20 08:30:20,2017-01-20 08:30:27
662455,A14,2017-01-20 08:30:47,2017-01-20 08:30:56
662455,A10,2017-01-20 08:30:58,2017-01-20 08:30:58
663933,A1,2016-06-09 17:21:40,2016-06-09 17:22:35
663933,A2,2016-06-09 17:22:37,2016-06-09 17:22:43
663933,A3,2016-06-09 17:22:43,2016-10-25 18:03:09
663933,A4,2016-10-25 18:03:10,2016-10-25 18:04:09
663933,A5,2016-10-25 18:04:10,2016-10-25 18:04:15
663933,A6,2016-10-25 18:04:16,2016-10-25 18:06:45
663933,A7,2016-10-25 18:06:46,2016-10-25 18:07:26
663933,A8,2016-10-25 19:46:22,2016-10-25 19:48:18
663933,A9,2016-10-25 19:48:21,2016-10-26 19:56:35
663933,A10,2016-10-26 19:56:36,2016-10-26 19:56:36
661755,A1,2016-06-09 17:22:56,2016-06-09 17:24:25
661755,A2,2016-06-09 17:24:27,2016-06-09 17:24:35
661755,A3,2016-06-09 17:24:36,2017-04-18 22:14:35
661755,A4,2017-04-18 22:14:35,2017-04-18 22:16:23
661755,A5,2017-04-18 22:16:24,2017-04-18 22:16:30
661755,A6,2017-04-18 22:16:30,2017-04-18 22:16:35
661755,A7,2017-04-18 22:16:37,2017-04-18 22:17:27
661755,A8,2017-04-20 11:04:37,2017-04-20 11:22:08
661755,A9,2017-05-30 16:02:22,2017-05-30 16:02:28
661755,A10,2017-05-30 16:02:30,2017-05-30 16:02:30
664023,A15,2016-06-09 17:24:22,2016-06-09 17:25:14
664023,A16,2016-06-09 18:09:56,2016-06-09 18:11:17
664023,A9,2016-06-09 18:11:20,2016-06-09 18:12:12
664023,A14,2016-06-09 18:12:12,2016-06-10 16:38:31
664023,A12,2016-06-10 16:38:32,2016-07-18 18:54:57
664023,A13,2016-07-18 18:54:58,2016-07-18 18:55:22
664023,A6,2016-07-18 18:55:23,2016-07-18 18:55:26
664023,A22,2016-07-18 18:55:27,2016-08-18 15:27:02
664023,A23,2016-08-18 15:45:07,2016-08-18 15:45:08
664023,A9,2016-08-18 15:46:52,2016-08-18 15:47:00
664023,A14,2016-08-18 15:47:01,2016-08-19 14:40:32
664023,A12,2016-09-19 18:55:27,2016-09-19 18:57:28
664023,A13,2016-09-19 18:57:30,2016-09-19 18:57:35
664023,A14,2016-09-19 18:57:35,2016-09-19 18:57:52
664023,A12,2016-09-19 18:57:53,2016-09-19 18:59:16
664023,A13,2016-09-19 18:59:18,2016-09-22 15:54:19
664023,A3,2016-09-22 15:54:20,2016-10-03 17:11:47
664023,A4,2016-10-03 17:11:48,2016-10-03 17:15:45
664023,A5,2016-10-03 17:15:46,2016-10-03 17:15:53
664023,A6,2016-10-03 17:15:55,2016-10-03 17:15:59
664023,A7,2016-10-05 16:27:21,2016-10-05 16:28:36
664023,A8,2016-10-05 19:16:35,2016-10-05 19:19:18
664023,A9,2016-10-05 19:19:21,2016-10-05 19:19:29
664023,A14,2016-10-05 19:19:30,2016-10-06 14:37:26
664023,A17,2016-10-06 14:37:27,2016-11-08 14:23:50
664023,A6,2016-11-08 14:23:51,2016-11-08 14:23:58
664023,A22,2016-11-08 14:24:01,2016-12-01 16:43:40
664023,A23,2016-12-03 12:16:56,2016-12-03 12:19:59
664023,A9,2016-12-03 12:23:54,2016-12-03 12:24:03
664023,A14,2016-12-06 15:49:01,2016-12-06 16:45:27
664023,A14,2016-12-06 16:39:07,2016-12-06 16:39:07
664023,A17,2017-02-09 18:12:21,2017-02-09 18:12:24
664023,A6,2017-02-09 18:12:25,2017-02-09 18:12:29
664023,A22,2017-02-09 18:12:31,2017-03-09 13:50:31
664023,A18,2017-03-09 13:50:33,2017-03-09 13:52:08
664023,A19,2017-03-09 14:03:20,2017-03-09 14:04:04
664023,A9,2017-03-09 14:04:07,2017-03-11 22:08:42
664023,A10,2017-03-11 22:08:46,2017-03-11 22:08:46
662866,A1,2016-06-09 17:27:36,2016-06-09 17:32:00
662866,A2,2016-06-09 17:32:01,2016-06-09 17:32:06
662866,A3,2016-06-09 17:32:07,2016-08-30 16:18:07
662866,A4,2016-08-30 16:18:08,2016-08-30 16:19:15
662866,A5,2016-08-30 16:19:16,2016-08-30 16:19:21
662866,A6,2016-08-30 16:19:22,2016-08-30 16:19:26
662866,A7,2016-08-30 16:19:28,2016-09-06 16:33:36
662866,A8,2016-09-09 17:42:35,2016-09-09 17:42:35
662866,A9,2016-09-12 15:55:58,2016-09-12 15:57:03
662866,A10,2016-09-12 15:57:04,2016-09-22 16:43:45
662866,A14,2016-09-22 16:43:46,2016-09-22 16:43:50
662866,A6,2016-09-22 16:43:50,2016-09-22 16:43:54
662866,A22,2016-09-22 16:43:56,2016-09-28 14:14:12
662866,A23,2016-09-28 19:05:40,2016-09-28 19:06:28
662866,A9,2016-09-29 13:33:26,2016-09-29 13:33:31
662866,A14,2016-09-29 13:33:32,2016-09-29 16:52:41
662866,A10,2016-09-29 16:52:43,2016-09-29 16:52:43
662277,A1,2016-06-09 17:34:53,2016-06-09 17:36:00
662277,A2,2016-06-09 17:36:01,2016-06-09 17:36:05
662277,A3,2016-06-09 17:36:06,2016-08-31 14:00:40
662277,A4,2016-08-31 14:00:40,2016-08-31 14:01:49
662277,A5,2016-08-31 14:01:50,2016-08-31 14:01:55
662277,A6,2016-08-31 14:01:56,2016-08-31 14:02:01
662277,A22,2016-08-31 14:02:02,2016-09-05 17:36:03
662277,A23,2016-09-08 14:58:14,2016-09-08 14:58:15
662277,A9,2016-09-08 16:52:35,2016-09-08 16:52:52
662277,A3,2016-09-08 16:52:53,2016-09-08 16:52:56
662277,A11,2016-09-08 16:52:57,2016-09-09 13:27:21
662277,A5,2016-09-09 13:27:21,2016-09-09 13:27:27
662277,A6,2016-09-09 13:27:27,2016-09-09 13:27:32
662277,A7,2016-09-09 13:27:34,2016-09-09 13:42:09
662277,A8,2016-09-09 18:04:43,2016-09-09 18:04:43
662277,A9,2016-09-12 16:29:50,2016-09-12 16:30:02
662277,A12,2016-09-12 16:30:03,2016-09-16 18:28:26
662277,A13,2016-09-16 18:28:28,2016-09-16 18:28:35
662277,A14,2016-09-16 18:28:36,2016-09-16 18:28:39
662277,A10,2016-09-16 18:28:40,2016-09-16 18:28:40
663295,A1,2016-06-09 17:36:47,2016-06-09 17:39:15
663295,A2,2016-06-09 17:39:16,2016-06-09 17:39:32
663295,A3,2016-06-09 17:39:33,2016-08-11 17:21:49
663295,A4,2016-08-11 17:21:49,2016-08-11 17:21:55
663295,A5,2016-08-11 17:21:55,2016-08-11 17:22:01
663295,A6,2016-08-11 17:22:02,2016-08-11 17:22:08
663295,A22,2016-08-11 17:22:09,2016-08-16 19:34:39
663295,A7,2016-08-16 19:34:40,2016-08-17 15:56:04
663295,A22,2016-08-17 15:56:05,2016-08-17 15:56:37
663295,A23,2016-08-18 17:30:43,2016-08-18 17:30:44
663295,A9,2016-08-19 13:48:40,2016-08-19 13:48:47
663295,A3,2016-08-19 13:48:47,2016-08-31 15:28:23
663295,A4,2016-08-31 15:28:24,2016-08-31 15:31:07
663295,A5,2016-08-31 15:31:08,2016-08-31 15:31:14
663295,A6,2016-08-31 15:31:14,2016-08-31 15:31:24
663295,A7,2016-08-31 15:31:25,2016-08-31 15:32:11
663295,A8,2016-08-31 16:06:47,2016-08-31 16:06:47
663295,A9,2016-08-31 17:05:42,2016-08-31 17:05:49
663295,A10,2016-08-31 17:05:50,2016-08-31 17:05:50
663456,A1,2016-06-09 17:37:56,2016-06-09 17:40:12
663456,A2,2016-06-09 17:40:14,2016-06-09 17:40:18
663456,A3,2016-06-09 17:40:19,2016-08-19 14:38:37
663456,A4,2016-08-19 14:38:38,2016-08-19 14:42:38
663456,A5,2016-08-19 14:42:40,2016-08-19 14:42:44
663456,A12,2016-08-19 14:42:45,2016-08-22 17:09:09
663456,A13,2016-08-22 17:09:11,2016-08-22 17:09:14
663456,A3,2016-08-22 17:09:15,2016-08-22 17:09:18
663456,A4,2016-08-22 17:09:19,2016-08-22 17:11:16
663456,A5,2016-08-22 17:11:17,2016-08-22 17:11:22
663456,A12,2016-08-22 17:11:23,2016-08-22 17:18:11
663456,A13,2016-08-22 17:18:13,2016-08-22 17:19:56
663456,A3,2016-08-22 17:19:57,2016-09-21 15:39:31
663456,A4,2016-09-21 15:39:31,2016-09-21 15:40:05
663456,A5,2016-09-21 15:40:06,2016-09-21 15:40:10
663456,A6,2016-09-21 15:40:10,2016-09-21 15:40:14
663456,A7,2016-09-26 11:23:02,2016-09-26 11:27:41
663456,A8,2016-09-26 11:27:43,2016-09-26 11:33:19
663456,A9,2016-09-26 11:33:24,2016-09-26 18:48:51
663456,A12,2016-09-26 18:48:52,2016-10-03 14:39:22
663456,A13,2016-10-03 14:39:26,2016-10-03 14:41:30
663456,A34,2016-10-03 14:41:31,2016-12-13 16:45:23
663456,A35,2016-12-13 16:45:24,2016-12-13 16:46:42
663456,A14,2016-12-13 16:46:46,2016-12-13 16:46:52
663456,A14,2016-12-13 16:47:34,2016-12-13 16:47:39
663456,A10,2016-12-13 16:47:40,2016-12-13 16:47:40
664230,A1,2016-06-09 17:42:36,2016-06-09 17:43:23
664230,A2,2016-06-09 17:43:24,2016-06-09 17:43:29
664230,A3,2016-06-09 17:43:29,2016-08-15 14:47:47
664230,A4,2016-08-15 14:47:48,2016-08-15 14:50:44
664230,A5,2016-08-15 14:50:45,2016-08-15 15:00:46
664230,A6,2016-08-15 15:00:47,2016-08-15 15:01:00
664230,A7,2016-08-15 15:01:01,2016-08-15 15:01:45
664230,A8,2016-08-15 17:38:50,2016-08-15 17:38:50
664230,A9,2016-08-15 18:31:48,2016-08-15 18:32:43
664230,A10,2016-08-15 18:32:44,2016-08-15 18:32:44
663930,A1,2016-06-09 17:42:38,2016-06-09 17:44:36
663930,A2,2016-06-09 17:44:37,2016-06-09 17:44:44
663930,A3,2016-06-09 17:44:45,2016-08-10 13:50:13
663930,A4,2016-08-10 13:50:14,2016-08-10 13:50:25
663930,A5,2016-08-10 13:50:26,2016-08-10 13:50:29
663930,A12,2016-08-10 13:50:30,2016-08-10 13:52:18
663930,A33,2016-08-10 13:52:20,2016-08-10 13:52:25
663930,A13,2016-08-10 13:52:26,2016-08-10 13:52:30
663930,A32,2016-08-10 13:52:31,2016-08-24 17:16:10
663930,A12,2016-08-24 17:16:11,2016-08-26 16:32:56
663930,A33,2016-08-26 16:32:58,2016-08-26 16:33:01
663930,A13,2016-08-26 16:33:02,2016-08-26 16:33:08
663930,A3,2016-08-26 16:33:08,2016-10-24 13:51:36
663930,A4,2016-10-24 13:51:36,2016-10-24 13:52:34
663930,A5,2016-10-24 13:52:35,2016-10-25 17:46:05
663930,A6,2016-10-25 17:46:05,2016-10-25 17:46:09
663930,A7,2016-10-25 17:46:10,2016-10-25 17:46:46
663930,A8,2016-10-25 19:46:18,2016-10-25 19:48:15
663930,A9,2016-10-25 19:48:18,2016-10-26 19:55:54
663930,A10,2016-10-26 19:55:55,2016-10-26 19:55:55
663532,A1,2016-06-09 17:42:45,2016-06-09 17:43:35
663532,A2,2016-06-09 17:43:36,2016-06-09 17:43:41
663532,A3,2016-06-09 17:43:42,2016-08-19 15:35:36
663532,A4,2016-08-19 15:35:36,2016-08-19 15:36:29
663532,A5,2016-08-19 15:36:30,2016-08-19 15:36:53
